,gold intent,gold slot,predicted intent,predicted slot,sentences
118,ground_service,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-airport_name', 'I-airport_name', 'B-city_name', 'I-city_name', 'O', 'O', 'B-city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",ground_service,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-toloc.city_name', 'I-toloc.city_name', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS what is the ground transportation between the charlotte airport charlotte airport and downtown charlotte EOS
119,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'O', 'O', 'B-depart_time.time', 'I-depart_time.time', 'O', 'B-depart_time.time_relative', 'O', 'B-depart_date.day_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me all the flights from charlotte to minneapolis that leave at 2 pm or later on monday EOS
120,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-depart_date.day_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me all the flights from charlotte to minneapolis on tuesday morning EOS
121,flight,"['O', 'O', 'O', 'O', 'B-connect', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-depart_date.day_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me the direct flights from charlotte to minneapolis on tuesday morning EOS
122,flight,"['O', 'O', 'O', 'O', 'B-airline_code', 'B-flight_number', 'O', 'B-depart_date.day_name', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me flight us 1500 on monday from charlotte to minneapolis please EOS
123,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-depart_date.day_name', 'O', 'O', 'B-depart_time.time_relative', 'B-depart_time.time', 'I-depart_time.time', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me all the flights from minneapolis to indianapolis on tuesday that leave after 2 pm EOS
124,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.state_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me the flights from minneapolis to indiana EOS
125,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-depart_date.day_name', 'B-toloc.city_name', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me the flights in from minneapolis to indianapolis on tuesday afternoon EOS
126,flight,"['O', 'O', 'O', 'O', 'B-airline_code', 'B-flight_number', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-depart_date.day_name', 'O', 'O', 'O', 'B-flight_number', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-depart_date.day_name', 'O', 'O', 'B-airline_code', 'B-flight_number', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me flight us 1207 from indianapolis to charlotte on monday and flight us 1500 from charlotte to minneapolis on monday and flight twa 639 from minneapolis to indianapolis EOS
127,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'I-fromloc.city_name', 'O', 'B-toloc.city_name', 'I-toloc.city_name', 'I-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-toloc.city_name', 'B-toloc.city_name', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me all the flights from las vegas to new york city EOS
128,airline,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'I-fromloc.city_name', 'O', 'B-toloc.city_name', 'I-toloc.city_name', 'I-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",airline,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-toloc.city_name', 'B-toloc.city_name', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS which different airlines go from las vegas to new york city EOS
129,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-airline_name', 'I-airline_name', 'O', 'B-airline_code', 'O', 'B-fromloc.city_name', 'I-fromloc.city_name', 'O', 'B-toloc.airport_code', 'O', 'O', 'B-depart_date.day_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-toloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS show me all the flights on america west and twa from las vegas to jfk on a friday EOS
130,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'O', 'B-depart_time.time_relative', 'B-depart_time.time', 'I-depart_time.time', 'B-depart_date.today_relative', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'B-depart_date.day_name', 'B-depart_date.day_name', 'I-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS what are the flights from tacoma to miami that leave after 6 pm tomorrow EOS
